"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","OI","meanRT","meanD.prime","correct"
"5010884","no_see","no_notice","easier","difficult","<U+0627><U+0644><U+0649> <U+062D><U+062F> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+0623><U+0646> <U+0627><U+0644><U+0639><U+064A><U+0646> <U+062A><U+062D><U+0641><U+0638> <U+0627><U+064A><U+0636><U+0627> <U+0648><U+0644><U+0639><U+062F><U+0645> <U+0627><U+0644><U+0642><U+062F><U+0631><U+0629> <U+0639><U+0644><U+0649> <U+062A><U+0645><U+064A><U+064A><U+0632> <U+0628><U+0639><U+0636> <U+0627><U+0644><U+0627><U+062D><U+0631><U+0641> <U+0639><U+0646><U+062F> <U+0633><U+0645><U+0627><U+0639><U+0647><U+0627> <U+0641><U+0635><U+0639><U+0628><U+062A> <U+0627><U+0644><U+062A><U+0641><U+0631><U+064A><U+0642> <U+0628><U+064A><U+0646> <U+0646><U+0637><U+0642> <U+0628><U+0639><U+0636> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A>","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","English",3258.925,1.70873542066667,12
"5010884","no_see","no_notice","easier","difficult","<U+0627><U+0644><U+0649> <U+062D><U+062F> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+0623><U+0646> <U+0627><U+0644><U+0639><U+064A><U+0646> <U+062A><U+062D><U+0641><U+0638> <U+0627><U+064A><U+0636><U+0627> <U+0648><U+0644><U+0639><U+062F><U+0645> <U+0627><U+0644><U+0642><U+062F><U+0631><U+0629> <U+0639><U+0644><U+0649> <U+062A><U+0645><U+064A><U+064A><U+0632> <U+0628><U+0639><U+0636> <U+0627><U+0644><U+0627><U+062D><U+0631><U+0641> <U+0639><U+0646><U+062F> <U+0633><U+0645><U+0627><U+0639><U+0647><U+0627> <U+0641><U+0635><U+0639><U+0628><U+062A> <U+0627><U+0644><U+062A><U+0641><U+0631><U+064A><U+0642> <U+0628><U+064A><U+0646> <U+0646><U+0637><U+0642> <U+0628><U+0639><U+0636> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A>","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","no",2853.06,0.524400513,10
"5011969","start","easier","easier","easier","<U+0646><U+0639><U+0645> <U+0623><U+062D><U+062F><U+062B> <U+0641><U+0631><U+0642><U+0627> <U+0625><U+0644><U+064A> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+062A><U+0633><U+0647><U+064A><U+0644> <U+0646><U+0637><U+0642><U+0647><U+0627> <U+0648><U+062A><U+0631><U+0633><U+064A><U+062E><U+0647>","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","Arabic",2021.51111111111,0.420639473888889,9
"5011969","start","easier","easier","easier","<U+0646><U+0639><U+0645> <U+0623><U+062D><U+062F><U+062B> <U+0641><U+0631><U+0642><U+0627> <U+0625><U+0644><U+064A> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+062A><U+0633><U+0647><U+064A><U+0644> <U+0646><U+0637><U+0642><U+0647><U+0627> <U+0648><U+062A><U+0631><U+0633><U+064A><U+062E><U+0647>","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","English",2064.30909090909,0.937391996454546,11
"5011969","start","easier","easier","easier","<U+0646><U+0639><U+0645> <U+0623><U+062D><U+062F><U+062B> <U+0641><U+0631><U+0642><U+0627> <U+0625><U+0644><U+064A> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+062A><U+0633><U+0647><U+064A><U+0644> <U+0646><U+0637><U+0642><U+0647><U+0627> <U+0648><U+062A><U+0631><U+0633><U+064A><U+062E><U+0647>","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","no",1365.60833333333,1.36895165091667,12
"5012893","no_see","no_diff","no_diff","no_diff","Not really","in_english","yes","I'm more receptive to written language","Yes",0.88,"no_headphones",29,"f","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","Arabic",2194.475,0,8
"5012893","no_see","no_diff","no_diff","no_diff","Not really","in_english","yes","I'm more receptive to written language","Yes",0.88,"no_headphones",29,"f","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","English",1463.53,0.757151053,10
"5012893","no_see","no_diff","no_diff","no_diff","Not really","in_english","yes","I'm more receptive to written language","Yes",0.88,"no_headphones",29,"f","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","no",1835.37,0.524400513,10
"5015265","start","no_diff","easier","difficult","<U+0639><U+0646><U+062F> <U+0631><U+0624><U+064A><U+0629> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0628><U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+064A><U+0643><U+0648><U+0646> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> <U+0627><U+0633><U+0647><U+0644> ","in_english","yes","map","No",0,"no_headphones",22,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",10,1,"mobile","Arabic",2800.08571428571,-0.324493308428571,7
"5015265","start","no_diff","easier","difficult","<U+0639><U+0646><U+062F> <U+0631><U+0624><U+064A><U+0629> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0628><U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+064A><U+0643><U+0648><U+0646> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> <U+0627><U+0633><U+0647><U+0644> ","in_english","yes","map","No",0,"no_headphones",22,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",10,1,"mobile","English",2859.25,-0.427183855333333,6
"5015265","start","no_diff","easier","difficult","<U+0639><U+0646><U+062F> <U+0631><U+0624><U+064A><U+0629> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0628><U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+064A><U+0643><U+0648><U+0646> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> <U+0627><U+0633><U+0647><U+0644> ","in_english","yes","map","No",0,"no_headphones",22,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",10,1,"mobile","no",2136.6,1.56392107246154,13
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","Arabic",2738.24,0.7689309396,10
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","English",2524.70909090909,0.810437155909091,11
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","no",2321.52857142857,1.805952078,14
"5016049","end","easier","easier","easier","<U+0627><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0643><U+064A> <U+0623><U+0643><U+062A><U+0628><U+0647><U+0627>
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","Arabic",1919.3125,2.563103131,16
"5016049","end","easier","easier","easier","<U+0627><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0643><U+064A> <U+0623><U+0643><U+062A><U+0628><U+0647><U+0627>
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","English",1829.6,2.563103131,16
"5016049","end","easier","easier","easier","<U+0627><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0643><U+064A> <U+0623><U+0643><U+062A><U+0628><U+0647><U+0627>
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","no",1981.49375,2.563103131,16
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","Arabic",3328.09090909091,1.65757926263636,11
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","English",3389.92307692308,1.86850617792308,13
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","no",2692.625,0.5244005125,8
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","Arabic",2008.55,1.0370211387,10
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","English",2188.75454545455,1.65757926263636,11
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","no",2263.72222222222,0.601984026333333,9
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","Arabic",3533.73333333333,1.36895165091667,12
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","English",3245.64166666667,1.70873542066667,12
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","no",4753.58888888889,0.601984026333333,9
"5027663","start","difficult","easier","difficult","<U+0646><U+0639><U+0645> <U+0627><U+0644><U+0643><U+062A><U+0627><U+0628><U+0629> <U+062A><U+0633><U+0627><U+0639><U+062F> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0631><U+0628><U+0637> <U+0645><U+0639> <U+0627><U+0644><U+0635><U+0648><U+062A>","in_english","yes","<U+0644><U+0623><U+0646><U+064A> <U+0628><U+0635><U+0631><U+064A><U+0629>","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","Arabic",3366.44444444444,0.420639473888889,9
"5027663","start","difficult","easier","difficult","<U+0646><U+0639><U+0645> <U+0627><U+0644><U+0643><U+062A><U+0627><U+0628><U+0629> <U+062A><U+0633><U+0627><U+0639><U+062F> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0631><U+0628><U+0637> <U+0645><U+0639> <U+0627><U+0644><U+0635><U+0648><U+062A>","in_english","yes","<U+0644><U+0623><U+0646><U+064A> <U+0628><U+0635><U+0631><U+064A><U+0629>","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","English",1063.88888888889,0.420639473888889,9
"5027663","start","difficult","easier","difficult","<U+0646><U+0639><U+0645> <U+0627><U+0644><U+0643><U+062A><U+0627><U+0628><U+0629> <U+062A><U+0633><U+0627><U+0639><U+062F> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0631><U+0628><U+0637> <U+0645><U+0639> <U+0627><U+0644><U+0635><U+0648><U+062A>","in_english","yes","<U+0644><U+0623><U+0646><U+064A> <U+0628><U+0635><U+0631><U+064A><U+0629>","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","no",2015.75,0.18928776325,8
"5027737","middle","easier","easier","difficult","yes it did. Seeing the written words made it easier to remember.","in_arabic","yes","Seeing the spelling helps me remember the word better. ","Yes",0,"no_headphones",33,"f","masters","Saudi","UK","Arabic",4,"advanced",12,1,"computer","Arabic",1848.23076923077,1.86850617792308,13
"5027737","middle","easier","easier","difficult","yes it did. Seeing the written words made it easier to remember.","in_arabic","yes","Seeing the spelling helps me remember the word better. ","Yes",0,"no_headphones",33,"f","masters","Saudi","UK","Arabic",4,"advanced",12,1,"computer","English",1960.6875,2.563103131,16
"5027737","middle","easier","easier","difficult","yes it did. Seeing the written words made it easier to remember.","in_arabic","yes","Seeing the spelling helps me remember the word better. ","Yes",0,"no_headphones",33,"f","masters","Saudi","UK","Arabic",4,"advanced",12,1,"computer","no",1745.13333333333,2.20976597293333,15
"5029568","middle","easier","easier","difficult","<U+0646><U+0639><U+0645> <U+0625><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0645><U+0647><U+0645> <U+0641><U+064A> <U+062A><U+0646><U+0634><U+064A><U+0637> <U+0627><U+0644><U+0630><U+0627><U+0643><U+0631><U+0629> <U+0648><U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+0644><U+064A><U+0633><U+0647><U+0644> <U+0639><U+0644><U+064A> <U+062D><U+0641><U+0638><U+0647><U+0627> <U+0648><U+0645><U+0639><U+0631><U+0641><U+0629> <U+062D><U+0631><U+0648><U+0641><U+0647><U+0627> ","Yes",0.16,"no_headphones",45,"m","bachelors","Saudi","UK","Arabic",5,"beginner",7,1,"mobile","Arabic",1285.66666666667,0.601984026333333,9
"5029568","middle","easier","easier","difficult","<U+0646><U+0639><U+0645> <U+0625><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0645><U+0647><U+0645> <U+0641><U+064A> <U+062A><U+0646><U+0634><U+064A><U+0637> <U+0627><U+0644><U+0630><U+0627><U+0643><U+0631><U+0629> <U+0648><U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+0644><U+064A><U+0633><U+0647><U+0644> <U+0639><U+0644><U+064A> <U+062D><U+0641><U+0638><U+0647><U+0627> <U+0648><U+0645><U+0639><U+0631><U+0641><U+0629> <U+062D><U+0631><U+0648><U+0641><U+0647><U+0627> ","Yes",0.16,"no_headphones",45,"m","bachelors","Saudi","UK","Arabic",5,"beginner",7,1,"mobile","English",1814.15384615385,1.77898673946154,13
"5029568","middle","easier","easier","difficult","<U+0646><U+0639><U+0645> <U+0625><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0645><U+0647><U+0645> <U+0641><U+064A> <U+062A><U+0646><U+0634><U+064A><U+0637> <U+0627><U+0644><U+0630><U+0627><U+0643><U+0631><U+0629> <U+0648><U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+0644><U+064A><U+0633><U+0647><U+0644> <U+0639><U+0644><U+064A> <U+062D><U+0641><U+0638><U+0647><U+0627> <U+0648><U+0645><U+0639><U+0631><U+0641><U+0629> <U+062D><U+0631><U+0648><U+0641><U+0647><U+0627> ","Yes",0.16,"no_headphones",45,"m","bachelors","Saudi","UK","Arabic",5,"beginner",7,1,"mobile","no",1638.625,0.18928776325,8
"5029572","start","easier","easier","difficult","<U+0644><U+0627>","in_arabic","yes","<U+0627><U+062D><U+0641><U+0638><U+0647><U+0627> <U+0628><U+0634><U+0643><U+0644> <U+0627><U+0633><U+0631><U+0639>","Yes",0.29,"no_headphones",33,"f","bachelors","Saudi","UK","Arabic",3,"intermediate",10,1,"mobile","Arabic",1579,1.14924223145455,11
"5029572","start","easier","easier","difficult","<U+0644><U+0627>","in_arabic","yes","<U+0627><U+062D><U+0641><U+0638><U+0647><U+0627> <U+0628><U+0634><U+0643><U+0644> <U+0627><U+0633><U+0631><U+0639>","Yes",0.29,"no_headphones",33,"f","bachelors","Saudi","UK","Arabic",3,"intermediate",10,1,"mobile","English",1506.22222222222,0.601984026333333,9
"5029572","start","easier","easier","difficult","<U+0644><U+0627>","in_arabic","yes","<U+0627><U+062D><U+0641><U+0638><U+0647><U+0627> <U+0628><U+0634><U+0643><U+0644> <U+0627><U+0633><U+0631><U+0639>","Yes",0.29,"no_headphones",33,"f","bachelors","Saudi","UK","Arabic",3,"intermediate",10,1,"mobile","no",1416.85714285714,-0.224743077,7
"5029573","no_see","no_diff","easier","difficult","<U+0643><U+062A><U+0627><U+0628><U+0647> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+064A><U+0633><U+0647><U+0644> <U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+064A><U+0633><U+0647><U+0644> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627>","Yes",0.01,"no_headphones",30,"f","masters","Saudi","UK","Arabic",3,"intermediate",9,1,"computer","Arabic",2274.17,1.1068463007,10
"5029573","no_see","no_diff","easier","difficult","<U+0643><U+062A><U+0627><U+0628><U+0647> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+064A><U+0633><U+0647><U+0644> <U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+064A><U+0633><U+0647><U+0644> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627>","Yes",0.01,"no_headphones",30,"f","masters","Saudi","UK","Arabic",3,"intermediate",9,1,"computer","English",1843.55454545455,0.937391996454546,11
"5029573","no_see","no_diff","easier","difficult","<U+0643><U+062A><U+0627><U+0628><U+0647> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+064A><U+0633><U+0647><U+0644> <U+0627><U+0644><U+062D><U+0641><U+0638>","in_english","yes","<U+064A><U+0633><U+0647><U+0644> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627>","Yes",0.01,"no_headphones",30,"f","masters","Saudi","UK","Arabic",3,"intermediate",9,1,"computer","no",2087.8,0.937391996454546,11
"5029577","middle","no_diff","easier","no_diff","0.5","in_english","yes","to easy learn","Yes",0,"earphones",30,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"mobile","Arabic",2011.83333333333,-0.427183855333333,6
"5029577","middle","no_diff","easier","no_diff","0.5","in_english","yes","to easy learn","Yes",0,"earphones",30,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"mobile","English",1463,-0.324493308428571,7
"5029577","middle","no_diff","easier","no_diff","0.5","in_english","yes","to easy learn","Yes",0,"earphones",30,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"mobile","no",2039,0,8
"5029579","start","difficult","no_notice","easier","No","in_english","yes","to make it easier to remember","Yes",0,"no_headphones",33,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"mobile","Arabic",1636.2875,2.563103131,16
"5029579","start","difficult","no_notice","easier","No","in_english","yes","to make it easier to remember","Yes",0,"no_headphones",33,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"mobile","English",1507.4625,2.563103131,16
