"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","Contrast","OI","meanRT","meanD.prime","correct"
"5010884","no_see","no_notice","easier","difficult","الى حد كبير","in_english","yes","لأن العين تحفظ ايضا ولعدم القدرة على تمييز بعض الاحرف عند سماعها فصعبت التفريق بين نطق بعض الكلمات","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","fv","no",2077.24,0.524400513,5
"5010884","no_see","no_notice","easier","difficult","الى حد كبير","in_english","yes","لأن العين تحفظ ايضا ولعدم القدرة على تمييز بعض الاحرف عند سماعها فصعبت التفريق بين نطق بعض الكلمات","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","mn","Arabic",2405.1375,2.563103131,8
"5010884","no_see","no_notice","easier","difficult","الى حد كبير","in_english","yes","لأن العين تحفظ ايضا ولعدم القدرة على تمييز بعض الاحرف عند سماعها فصعبت التفريق بين نطق بعض الكلمات","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","mn","English",2595.0375,2.563103131,8
"5010884","no_see","no_notice","easier","difficult","الى حد كبير","in_english","yes","لأن العين تحفظ ايضا ولعدم القدرة على تمييز بعض الاحرف عند سماعها فصعبت التفريق بين نطق بعض الكلمات","Yes",0.62,"earphones",37,"f","masters","Egyptian","Egypt","Arabic",4,"advanced",10,1,"mobile","mn","no",3628.88,0.524400513,5
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","fv","Arabic",1578,0.757151053,5
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","fv","English",2226.28,0.524400513,5
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","fv","no",1236.6714285714286,1.805952078,7
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","mn","Arabic",2575.9,0,4
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","mn","English",1929.3333333333335,1.281551566,6
"5011969","start","easier","easier","easier","نعم أحدث فرقا إلي مدى كبير","in_english","yes","لتسهيل نطقها وترسيخه","Yes",0.08,"earphones",27,"f","professional qualification","Algerian","Algeria ","Arabic",5,"advanced",9,1,"mobile","mn","no",1546.1200000000001,0.757151053,5
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","fv","Arabic",2941.375,0,4
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","fv","English",2559.2166666666667,1.048801025,6
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","fv","no",2250.7285714285713,1.805952078,7
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","mn","Arabic",2602.8166666666666,1.281551566,6
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","mn","English",2483.3,0.524400513,5
"5015277","start","no_diff","easier","difficult","yes ,i prefer the word written while listening to it , that's how i memorize the word twice written and spoken ","in_english","yes","to memorize it better","Yes",0.74,"no_headphones",28,"f","masters","Algerian","Algeria ","Arabic",3,"intermediate",9,1,"mobile","mn","no",2392.328571428571,1.805952078,7
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","fv","Arabic",1548.9,2.563103131,8
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","fv","English",1753.6125,2.563103131,8
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","fv","no",2151.6875,2.563103131,8
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","mn","Arabic",2289.725,2.563103131,8
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","mn","English",1905.5875,2.563103131,8
"5016049","end","easier","easier","easier","الى مدى كبير","in_english","yes","كي أكتبها
","Yes",0.05,"earphones",31,"m","doctorate","Algerian","Algeria ","Arabic",5,"advanced",10,1,"mobile","mn","no",1811.3,2.563103131,8
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","fv","Arabic",3894.875,2.563103131,8
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","fv","English",2679.4,0.757151053,5
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","fv","no",3045.1666666666665,1.048801025,6
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","mn","Arabic",1816.6666666666667,-0.757151053,3
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","mn","English",3834,2.563103131,8
"5018214","no_see","no_diff","easier","difficult","0.4","in_english","yes","for spelling purposes and also it makes it easier to remember the word","Yes",0.51,"earphones",22,"f","masters","Algerian","Algeria ","Arabic",4,"advanced",9,1,"mobile","mn","no",1635,-1.048801025,2
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","fv","Arabic",1704.7333333333333,-0.757151053,3
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","fv","English",2602.6,-0.757151053,3
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","fv","no",2590.0333333333333,-0.757151053,3
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","mn","Arabic",2138.7571428571428,1.805952078,7
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","mn","English",2033.5625,2.563103131,8
"5027570","middle","no_diff","no_diff","easier","i can remember the word spelling, so each time i see the picture i remember the word, but this didn't happen to me in all the pictures only in some of them.","in_english","yes","because it will make it easier to understand how can i speak the word and how can i spell it. also every time i see the picture i remember how it has been written this way i can choose fastly .","Yes",0.04,"earphones",18,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",9,1,"computer","mn","no",2100.5666666666666,1.281551566,6
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","fv","Arabic",4550.74,0.757151053,5
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","fv","English",4008.3,0,4
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","fv","no",4468.6,-0.757151053,3
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","mn","Arabic",2807.2999999999997,1.805952078,7
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","mn","English",2864.3125,2.563103131,8
"5027661","no_see","easier","easier","difficult","yes made a difference , but not that much","in_english","yes","to ermember the word","Yes",0.61,"no_headphones",32,"f","masters","Saudi","UK","Arabic",3,"intermediate",6,1,"computer","mn","no",4896.083333333333,1.281551566,6
"5027663","start","difficult","easier","difficult","نعم الكتابة تساعد على الربط مع الصوت","in_english","yes","لأني بصرية","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","fv","Arabic",1419.75,0,4
"5027663","start","difficult","easier","difficult","نعم الكتابة تساعد على الربط مع الصوت","in_english","yes","لأني بصرية","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","fv","English",918.25,0,4
"5027663","start","difficult","easier","difficult","نعم الكتابة تساعد على الربط مع الصوت","in_english","yes","لأني بصرية","Yes",0.86,"earphones",34,"f","masters","Saudi","UK","Arabic",4,"advanced",11,1,"tablet","fv","no",1099.3333333333333,-0.757151053,3
